Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ghana,GHA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.61480987,10.63429153,10.72985686,10.83628625,10.86388973,10.77520061,10.53804453,10.24357781,9.961782716,9.787471131,9.7648966,9.782819467,9.921608813,10.14302723,10.3881621,10.61978304,10.77817969,10.96831754,11.18691811,11.41911959,11.64405451,11.71250081,11.74983575,11.76249032,11.75670586,11.73459297,11.64567453,11.55025022,11.45373997,11.36015617,11.27127718,11.15247164,11.04646563,10.95602418,10.88458747,10.83425342,10.78243981,10.7555789,10.75665689,10.7866032,10.84050393,10.87768883,10.93776995,11.00395573,11.05140161,11.06598884,11.04156347,10.98251018,10.90421962,10.82862354,10.76662763,10.70435939,10.66088169,10.62742123,10.58912747,10.53736463,10.45851706,10.37631214,10.2970618,10.22931502,
Ghana,GHA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,5.7,,,,,6.8,,,,,5.9,,,,,4.9,,,,,,4.9,,,4.9,5,,
Ghana,GHA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,407.569,403.381,399.193,396.084,392.975,389.866,386.757,383.648,382.112,380.576,379.041,377.505,375.969,372.822,369.675,366.529,363.382,360.235,357.128,354.021,350.914,347.807,344.7,339.725,334.75,329.775,324.8,319.825,315.023,310.22,305.418,300.616,295.813,300.117,304.421,308.725,313.029,317.334,317.91,318.487,319.064,319.641,320.218,312.927,305.637,298.347,291.057,283.767,281.813,279.86,277.907,275.953,274,270.769,267.537,264.306,261.074,257.843,254.991,252.139,
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.659999847,4.699999809,5.28000021,5.840000153,6.389999866,6.96999979,7.570000172,8.199999809,10.10000038,10.35999966,9.260000229,8.300000191,7.340000153,6.400000095,5.5,4.639999866,4.690000057,4.789999962,5.139999866,5.320000172,5.619999886,5.929999828,6.260000229,6.519999981,6.809999943,5.449999809,4.21999979,4.159999847,4.119999886,4.53000021
Ghana,GHA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.710000038,,,,,,,4.309999943,,7.739999771,,4.440000057,,,
Ghana,GHA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.87000275,74.90000153,74.91999817,74.91999817,74.91999817,74.90000153,74.91000366,74.91999817,74.90000153,74.83999634,74.73999786,74.16999817,73.59999847,73.01999664,72.45999908,71.93000031,71.40000153,71.08999634,70.79000092,70.47000122,70.12999725,69.75,69.34999847,68.91999817,68.48000336,68.01999664,68.01999664,67.94999695,67.88999939,67.80999756,66.20999908
Ghana,GHA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19000244,73.29000092,73.40000153,73.5,73.61000061,73.69999695,73.79000092,73.86000061,73.91000366,73.94999695,73.98000336,73.36000061,72.73999786,72.11000061,71.5,70.91000366,70.33999634,69.83000183,69.30999756,68.77999878,68.22000122,67.62999725,67.01000214,66.34999847,65.66999817,64.97000122,65.08000183,65.16999817,65.27999878,65.37000275,
Ghana,GHA,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,,,,,,87.30729,,,,,,,,
Ghana,GHA,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,3.05,,,,,,,,
Ghana,GHA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.83999729,79.70000362,78.96000004,78.76000309,78.52000141,78.26999664,77.8000021,77.32000351,76.86999798,76.31000042,75.81000042,75.25999832,74.80000114,74.24000072,73.68000126,72.18000126,71.61999893,70.83000088,70.26999855,69.06000042,66.63999939,64.67999935,63.3499999,62.15000105,61.79999828,61.82999945,60.45999956,59.42999935,58.43000126,
Ghana,GHA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72999954,,,,39.63999939,,,51.40999985,,36.84000015,,29.01000023,,,
Ghana,GHA,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.603803,11.52215815,10.62,8.03664301,9.425908042,7.855606778,7.190078497,6.991875172,8.123769,7.425389
Ghana,GHA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.3,,,47.9,,,,,,,34.2,,,,,,,23.4,,,,,,,11.2,,,,12.7,,,,
Ghana,GHA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61476135,6.58282042,4.89082432,6.95338821,6.89670849,16.52228165,18.97234726,24.35724068,28.66827011,31.37343788,41.41490555,50.05023575,43.1254425,44.58959961,28.31837845,28.63382149,25.64319229,22.02505493,30.30209732,,
Ghana,GHA,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.7,,,,,8.3,,,5.2,,7.9,,,5.2,,,5.1,,,5.9,,,
Ghana,GHA,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,2.5,,,,2,2.7,,,,,4.5,,,2.6,,5.7,,,2.6,,,2.6,,,1.4,,,
Ghana,GHA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08372,7.08372,7.39896,7.71421,8.02945,8.34469,8.65993,8.97517,9.29041,9.60565,9.92089,10.23613,10.55137,10.86661,36.57580519,36.57580519,36.57580519,36.57580519,,,
Ghana,GHA,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,28.3,22.4,19,19.7,22.5,17.1,18.8,15.3,17.2,17.4,16.8,16.5,16.6
Ghana,GHA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,,,,,,,,,,16,23,21,16,10,21,31,51,59,65,61,63,64,66,68,70,71,73,78,81,90,78,78,80,83,83,85,95,86,93,93,91,88,89,92,89,89,95,92,92,
Ghana,GHA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53865417,29.70743518,31.26437307,32.83699531,34.42530191,36.02929285,37.64896814,39.28432779,40.93537178,42.60210013,44.28451283,45.98260988,47.69639127,49.42585702,51.17100712,52.93184157,54.70836037,56.50056352,,,
Ghana,GHA,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,11.6,11.3,11,10.6,10.3,10,9.8,9.6,9.5,9.4,9.4,9.4,9.4,9.4,9.3,9.3,9.2,9.1,9,8.8,8.7,8.6,8.5,8.4,8.2,8,7.9,7.6,7.4,
Ghana,GHA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,82.3,82.2,82.1,81.9,81.7,81.4,81,80.6,80.1,79.6,79,78.4,77.7,76.9,76.1,75.2,74.2,73.3,72.2,71.2,70.4,69.6,68.8,68.2,67.5,66.9,,,,
Ghana,GHA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,,,,,,52,,,,,,
Ghana,GHA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.20149,0.206489995,0.242799997,0.314009994,0.415069997,0.352860004,,,,,,0.628009975,,,,,,,,,0.425170004,0.496769994,0.490530014,0.596390009,,,,,,,,,,,4.175419807,3.596709967,4.499959946,5.20761013,6.695630074,,8.94769001,9.21102047,10.81400013,12.35505009,12.85441017,12.96393013,13.42022991,13.56527996,15.77715015,
Ghana,GHA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.85179138,32.85251999,35.21458054,30.94942093,32.72890091,,19.25020981,16.33180046,20.83422089,18.60375023,18.92231941,,,,9.538009644,14.68671989,9.108519554,11.51418972,12.47391987,16.54335022,12.85900021,
Ghana,GHA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,88.56252,,93.03022,,,,,,,,,,,,,,,,,,,,,,,,,,97.3004,85.88517,97.70344,90.21124,88.63548,100,97.87292,,100,97.4298,,,93.75235,78.55738,89.01129,98.55972,,93.44148,94.80775,,,
Ghana,GHA,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,545414,,547486,534589,536660,555980,576979,592262,613710,659950,693159,695466,729565,753665,751192,779980,797528,862914,793388,829518,,,,,940948,,,,1024135,1056616,1031402,1098873,1166604,1276670,1370261,1454097,1617803,1723734,1812084,,2148266,2223821,2356686,2265692,2439501,2511865,2550714,2677145,2851160,
Ghana,GHA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05184174,31.03264046,36.93029022,33.01314926,34.01758957,,28.89427948,27.67440033,22.16740036,16.62908936,16.11973953,,8.144940376,,,,,,2.678800106,3.910779953,1.203320026,
Ghana,GHA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,71.70607758,,68.95879364,77.12094116,91.97286987,76.00887299,71.12548828,74.68070984,73.17704773,76.26329041,,,,,,,,,,,78.10372162,,,,,,,,,59.42404175,88.99243164,59.46300888,,,,,,72.23023224,,,,78.90396118,83.71366119,,,84.98027039,81.58728027,,,
Ghana,GHA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,71.7615,70.52881,,67.63615,68.50618,80.73819,80.59666,79.5248,82.3628,82.60377,85.31432,,,,,,,,,,89.93902,87.23697,,,,,,,87.48299,88.3692,83.60624,83.03624,83.91211,84.46789,90.08891,104.25749,106.42207,109.05828,108.0362,,107.76024,108.53622,106.573,103.01948,107.33453,,102.5658,100.35399,103.90639,
Ghana,GHA,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Ghana,GHA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79196167,,,,,,,,,,65.29469299,,,,,,,,74.47438812,,
Ghana,GHA,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780078859,,,,,,,1.465960596,,,,14.11091972,,,,
Ghana,GHA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704004573,,,,,,,96.40501986,,,,4.795291215,,,,
Ghana,GHA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,14.43689816,8.768116827,11.48281847,5.408398128,8.255379201,6.324054887,5.703357041,5.554915501,4.256864384,6.745700969,8.034181427,6.93331682,7.570857909,9.96399473,11.40524286,10.53332342,11.86903225,6.935061321,12.84022882,19.08016907,17.6246604,18.09331317,10.4110264,18.03307586,9.361896617,15.2654209,21.09260967,18.75403504,21.15696563,22.87179036,19.20714449,17.78991023,6.743614399,4.34115707,11.03639073,4.87094658,3.88165352,5.267624577,17.4658733,17.74495609,19.50933921,17.46687299,22.43542279,20.94934239,24.99441093,
Ghana,GHA,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304158767.3,384557162.2,444546536.6,613251935,823536765.5,1226321716,1793640459,2234404783,2736743170,3254412723,4271366650,6023773276,7728032767,10459404059,12624536492,15468259918,18588392800,23023354500,30055844200,36465124500,45278268100,57956609300,71490377300,1.21009E+11,1.50392E+11,1.78008E+11,2.10979E+11,2.49857E+11,2.94698E+11,3.41882E+11,
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.4495622,190.2187719,195.4922595,211.0647991,230.0887184,265.323346,267.7484273,214.8321482,200.3071662,230.2873081,253.5665638,269.3683252,228.859956,259.7017343,296.8898411,281.4061265,271.1255517,306.8099945,345.8345536,372.0602585,402.0605623,372.0773779,345.6414812,337.1628999,355.666675,352.3528246,435.0682538,374.4703415,372.6841132,365.8896572,398.6370001,433.7730651,409.7466254,370.4192479,328.7445864,379.9880073,397.1359369,384.7961564,407.5233036,410.3342297,258.4709595,269.0149984,304.5645608,367.8215216,417.5081649,492.5441916,913.3939309,1081.166318,1217.064797,1077.662192,1299.344949,1549.462902,1587.561237,2345.392906,1971.033347,1743.850996,1931.38947,2025.932424,2202.312164,2202.115567,
Ghana,GHA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36948400,-9165604000,-3759585300,-8643774300,-2894910700,-9896044800,-15727427100,
Ghana,GHA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23044344388,25092934205,27544740175,26922689453,27152439971,29618029207,33311394309,37049977859,37628274647,38307689745,41086076783,44563725786,46693947848,52013257463,
Ghana,GHA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,0.319807419,0.27485272,0.352238115,0.330575135,0.37212334,0.400936828,0.389421595,0.45056146,0.424143079,0.383441301,0.372492579,0.521916792,0.591825035,0.756190195,0.521166037,0.698586714,0.527423681,0.676055938,0.732322701,0.744297277,0.808611931,0.846776881,0.797641628,1.059523557,1.431978075,1.27422132,1.315253539,1.559990274,1.495800772,1.539548181,2.414382969,2.578217837,2.477407321,2.14464873,1.864977978,1.530847399,1.127613372,1.023036624,0.857067787,0.819692569,0.897700401,0.901182704,1.178256191,0.77684747,0.989426684,1.200913522,1.109578258,1.190930205,1.20103822,1.325704136,
Ghana,GHA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,7.036822826,8.128732581,6.908364259,8.083247097,7.324743837,6.330323029,8.186379928,4.434769402,5.208607817,3.729430556,5.44837294,5.95929885,5.260600389,5.162353105,3.264408987,4.863153133,5.238283446,4.533419603,5.321040201,3.788203677,4.332055229,6.347604662,7.90025598,6.545033298,5.315852051,,,,,,9.701194862,,,,,,,,,,,,,,,,,,,,6.319854016,6.319854015,6.319854015,,,,,
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.85155351,35.37634409,37.89260385,35.90909091,35.35598706,43.51978172,43.28063241,40.22606383,41.76470588,45.92703648,46.52501107,44.16,46.64298401,48.986004,51.13733906,47.66231308,50.56696292,56.20352952,60.71190317,59.96740132,57.92028377,53.08429488,57.34115279,59.73059912,49.24286945,44.89255148,47.77538996,50.60053619,49.61301223,48.96748127,44.84761747,45.51047588,44.77905722,36.93086439,37.79058598,38.7785905,38.95508303,35.78159763,36.01410731,35.77634379,35.27152196,35.24180012,35.14837706,36.5454059,37.95242609,37.45301293,28.94894567,27.29411448,29.40809676,30.99338421,28.03873796,23.66370497,22.13115469,20.45249595,19.99969979,20.24717549,20.97689131,19.69615516,18.27153439,17.30634537,
Ghana,GHA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,30800,33900,28100,30200,29500,39200,29800,30000,35400,40700,51300,50600,42800,57400,101600,97400,104700,128900,203300,315000,392300,386600,257800,1102200,2914100,4661800,10297200,19534400,25294000,34499600,49653000,61962200,80632100,141003300,191348900,255237500,454599800,747890900,808210800,1021308900,1825901700,2467470100,2681204100,3745061900,4822594200,6003160000,7618608100,9453783300,13424879400,15481832700,21133829400,29524645300,39773153400,44338219500,56498899700,78703770200,80604414400,98536656000,1.09459E+11,1.23721E+11,
Ghana,GHA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,153343587.2,156885662.7,196107078.4,265725091.2,300688198.9,183090400.9,188732394.4,344720496.9,326595744.7,,,,,,,,152601407.6,302364644.5,429244447.4,532414497.1,525768707.5,584210474.4,690930726.6,847228975.1,1043798913,816874141.9,1419106317,1229079498,1366138449,1407708869,1642578125,1673010381,1579954614,1150985502,1441558844,1157725139,1750639594,2520310951,3116185815,4692027866,3819650976,4729681175,4031942278,3787716853,4711406682,6648713409,16072255022,15405160291,14203420772,14839465932,12141547776,15183405339,13118791505,
Ghana,GHA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53253725500,56169571000,64541261000,65189093700,76476666600,85489561600,89092496800,1.03256E+11,1.11879E+11,1.13117E+11,1.13349E+11,1.13503E+11,1.23177E+11,1.28455E+11,
Ghana,GHA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,84956989,104348400,122000559.2,98039725.27,90300068,102100000,115200000,99309224,34800000,39200000,31400000,49730000,73100000,70500000,74100000,78900000,94600000,144600000,133400000,136000000,138800000,144400000,151900000,427400000,453800000,489738683.7,515358600,538800000,612305000,683725000,1082889310,1242883296,1614373796,1558769734,1522020000,1343610000,1678584000,3200185541,2353384041,1977405534,6013083944,6259804258,6470090000,7563161373,9869633396,
Ghana,GHA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,13.82032781,8.305722566,10.89451594,12.03405892,14.96114437,13.78014788,18.29462756,22.14788282,12.86904691,15.01475521,17.81090723,11.130419,8.561637262,8.167080319,16.84322045,12.44684125,15.10938465,11.1621374,16.65281834,29.82263697,25.61430339,10.84174059,2.962608425,,,,,,,,9.88645845,,,,6.100076928,11.3563809,6.868372609,7.690666937,11.91586318,10.86360657,,2.46857072,1.497373934,3.604068536,2.161021362,2.872340233,3.513683253,1.749048877,4.014894428,1.365136431,1.47263282,2.068655913,1.736054244,1.531148513,1.903823892,1.945033266,2.795898444,3.041297058,
Ghana,GHA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,5.081469207,5.441323972,5.582232893,5.381658429,7.142857143,3.28125,3.643609451,2.385496183,2.64446621,3.849663151,3.098381653,4.060796751,5.760029191,6.772407575,10.24953793,9.103659701,12.32753016,11.71531799,12.0591698,14.05017633,22.55471571,31.25708057,28.7606958,13.92721397,39.86382045,27.55990942,5.3558063,13.86802203,13.79324443,13.79324443,22.50897977,8.650228611,16.65949155,20.61397611,22.26441625,21.99957045,20.26855535,22.71573357,26.00240867,23.93603962,21.94555276,21.9886132,22.06899795,24.81541846,8.775065679,20.04510959,19.46297507,17.56625071,19.77034658,10.23774534,7.528909937,13.24426938,10.67561993,9.833716927,10.19438534,9.145854612,6.499010643,7.330160311,8.590208271,8.859163087,
